,0,1,2
257,L'Entrecôte The Steak & Fries Bistro (Duxton Hill),1.2790609,103.84290680000001
258,The Coconut Club - 269 Beach Road,1.3005548,103.8602089
259,Xycd Sichuan Cuisine - The Sail - Marina Bay,1.2812248,103.8530322
260,Vaishali Minimart - The Garden At Bishan [Islandwide Delivery],1.3640882,103.8313251121011
261,The Social Kitchen - YMCA Complex,1.2977117,103.8481897
262,The White Tiffin - Woods Square,1.43527940604291,103.785881013672
263,The Pasta Project - Duo Galleria,1.300967,103.857847
264,All The Batter - Avocado Foods At Great World,1.293844460760677,103.83193250642387
265,Xycd Sichuan Cuisine - The Sail - Marina Bay,1.2812248,103.8530322
266,Vaishali Minimart - The Garden At Bishan [Islandwide Delivery],1.3640882,103.8313251121011
267,The Drug Store - The Sail@Marina Bay,1.2807814666666666,103.85253576666666
268,The White Tiffin - Woods Square,1.43527940604291,103.785881013672
269,The Mind Cafe - Income At Prinsep,1.29901,103.84961
270,The Ramen Stall - North Bridge Road,1.3038313,103.86002804117648
271,The Landmark - Golden Landmark Shopping Centre,1.302277762,103.8581556
272,Awadh Bar & Bites - The Centrepoint,1.30164880854183,103.840131091869
273,Daddy's - The Great Madras,1.304963,103.853034
274,49 Seats - The Centrepoint,1.30188005,103.84012877104075
275,The Three Anchovies - The Sail @ Marina Bay,1.28117,103.85258
276,Red Chilli - The Bollywood Spices,1.31911,103.9136
277,The Asia 2019 - Fortune Centre,1.30052868,103.8520453
278,Long Beach - The Quayside,1.2897762,103.8391476
279,Window On The Park - Holiday Inn Singapore Orchard City Centre,1.30268403491618,103.840889768352
280,The White Label - North Bridge Road,1.30283,103.85915
281,Majestic Bay Seafood Restaurant - Gardens By The Bay,1.28183170926415,103.865682618385
282,The Whole Kitchen Bakery Cafe - The Odeon Katong,1.3046188729588266,103.90203915574801
283,Nature Cafe - The Aperia,1.3096548,103.864163
284,In Piazza Italian Restaurant & Pizzeria - The Pines Club ,1.3136169,103.8287861
285,The Ship Restaurant - Shaw Centre,1.306560975,103.83140900000001
286,The Gong By Drinks&Co - Duo Galleria,1.2995198,103.8573977
287,The Ship Restaurant - Shaw Centre,1.306560975,103.83140900000001
288,Baker's Brew Studio - The Paragon #05-K3/K4 [Islandwide Delivery],1.303606,103.835745
289,Ugly Fowl - The Foundry,1.290851,103.844979
290,Deli Belly - The Adelphi,1.291403,103.851529
291,Egnyte - The Foundry,1.290825599,103.8449345
292,The Goodburger - Coronation Shopping Plaza,1.3237168,103.8104138
293,The Soup Store - GSH Plaza,1.282973744951613,103.85035983
294,The Hitsuji Club - Circular Road,1.28637178,103.8491802
295,Good Old Taste - The Arcade,1.2834970586641046,103.85225179730155
296,Baker's Brew Studio - The Paragon #05-K3/K4 [Islandwide Delivery],1.303606,103.835745
297,HeBrews the PLATE - Concorde Shopping Centre,1.28890075779591,103.834611557545
298,Gangnam Corndog - The Central,1.2893374,103.8467693
299,Renn Thai - The Cannery,1.289719638472147,103.8456517
300,Ikigai Izakaya - The Riverwalk,1.288854527,103.8481226
301,Ramen Hitoyoshi - The Central,1.28878508918305,103.846139892031
302,Gawler Wine - The Central,1.288677,103.846737
303,S-City Cafe - The Arcade,1.283680016665972,103.8518725
304,The Fine Line - Boat Quay,1.28751,103.84922
305,Good Old Taste - The Arcade,1.2834970586641046,103.85225179730155
306,The Armoury - South Beach,1.2956440166666665,103.85614648333333
307,The Lounge at Riviera,1.2860287393844514,103.85407261458276
308,The Beacon - Marina Square,1.2926702,103.85648520857302
309,HeBrews the PLATE - Concorde Shopping Centre,1.28890075779591,103.834611557545
310,The Pack Flame Grill Bar - Kallang Ave,1.3098163,103.864049375
311,Katachi Sushi - The Capitol Kempinski Hotel,1.2933584099634776,103.8514925819029
312,That Health Shop @ Arcade - The Arcade,1.28360505878945,103.851907877925
313,Coyote Ugly Saloon Singapore - The Foundry,1.290628817026995,103.84511765
314,The Par Club Singapore - Marina Square,1.291289,103.858715
315,The Tea Crafters - South Bridge Road,1.283194923,103.845685
316,HeBrews the PLATE - Concorde Shopping Centre,1.28890075779591,103.834611557545
317,The Gogi Jib Charcoal BBQ House - 72 & 74 Tanjong Pagar Road,1.278703,103.843926
318,Gabbar Bistro and Bar - The Foundry,1.2908824,103.84565087582025
319,The Taste of Bharath - High Street Plaza,1.2906387834337985,103.84934126098733
320,The MeatHouse - Century Square,1.3524514666666667,103.9438368
321,The Gogi Jib Charcoal BBQ House - 72 & 74 Tanjong Pagar Road,1.278703,103.843926
322,Priority Pasta by The Priority Club -  Great World City,1.293902277684591,103.83197542186694
323,Katachi Sushi - The Capitol Kempinski Hotel,1.2933584099634776,103.8514925819029
324,That Health Shop @ Arcade - The Arcade,1.28360505878945,103.851907877925
325,Coyote Ugly Saloon Singapore - The Foundry,1.290628817026995,103.84511765
326,The Par Club Singapore - Marina Square,1.291289,103.858715
327,The Gogi Jib Charcoal BBQ House - 72 & 74 Tanjong Pagar Road,1.278703,103.843926
328,L'Entrecôte The Steak & Fries Bistro (Customs House),1.282728,103.853122
329,Tall Girl Chinese Restaurant - The Sail @ Marina Bay,1.2809780385088345,103.85233312649865
330,Muchos Nachos by Poke Theory - Change Alley Mall,1.283801,103.852729
331,The Lounge at Riviera,1.2860287393844514,103.85407261458276
332,The Beacon - Marina Square,1.2926702,103.85648520857302
333,The Connoisseur Concerto - Suntec City Mall,1.2949367367965368,103.8594676
334,King And The Pawn - Purvis Street,1.2962020142857142,103.85553175896027
335,"Colony - The Ritz-Carlton, Millenia Singapore",1.2906493,103.8599676
336,EC Wines & Spirits - The Heart,1.2783163993471554,103.85253593131358
337,Rabbit Carrot Gun - The Heart,1.27825868467122,103.8535373
338,The Crab Company - Tekka Market #01-4-/41/42/43 [Islandwide Delivery],1.3063622,103.8506605
339,Kakurega (The Lair) - Smith Street,1.28218,103.84466
340,Warehouse - The Cannery (Blk 3C #01-09),1.290502342102841,103.84557050000001
341,New Teck Kee Chicken Rice - The Arcade,1.283564961103504,103.8522335
342,King And The Pawn - Purvis Street,1.2962020142857142,103.85553175896027
343,The Corner Grill - Ann Siang Hill,1.2815288,103.8453132
344,The Salon - Hotel Fort Canning,1.29579000649242,103.845596870679
345,Kimoto Gastro Bar - The Sail@Marina Bay,1.2810322,103.85293926191054
346,The Vegan Croissant Co™ - Robinson Suites,1.28090311,103.849731
347,Cuba Libre Café & Bar - The Foundry,1.2907837891880567,103.84551087183661
348,The Vegan Burger Co™ - Robinson Suites,1.28090311,103.849731
349,Three Hands Coffee - The Sail @ Marina Bay,1.281210933,103.8528262
350,L'Entrecôte The Steak & Fries Bistro (Customs House),1.282728,103.853122
351,Tall Girl Chinese Restaurant - The Sail @ Marina Bay,1.2809780385088345,103.85233312649865
352,Muchos Nachos by Poke Theory - Change Alley Mall,1.283801,103.852729
353,The Corner Grill - Ann Siang Hill,1.2815288,103.8453132
354,The Salon - Hotel Fort Canning,1.29579000649242,103.845596870679
355,Kimoto Gastro Bar - The Sail@Marina Bay,1.2810322,103.85293926191054
356,The Vegan Croissant Co™ - Robinson Suites,1.28090311,103.849731
357,Cuba Libre Café & Bar - The Foundry,1.2907837891880567,103.84551087183661
358,Le Fusion - The Pier At Robertson,1.2913906333333334,103.84095015
359,Kimoto Gastro Bar - The Sail@Marina Bay,1.2810322,103.85293926191054
360,The Vegan Croissant Co™ - Robinson Suites,1.28090311,103.849731
361,Cuba Libre Café & Bar - The Foundry,1.2907837891880567,103.84551087183661
362,The Masses - Beach Garden Hotel,1.297223,103.85668
363,Sinpopo Grocer - The Paragon #B1-33,1.303431,103.83557383636364
364,Basque Kitchen by Aitor - The Fullerton Waterboat House,1.2870879,103.8534701
365,Le Fusion - The Pier At Robertson,1.2913906333333334,103.84095015
366,Sinpopo Grocer - The Paragon #B1-33,1.303431,103.83557383636364
367,Kooks Creamery - The Cathay,1.299332193215742,103.8477181
368,Greenday Singapore - The Quayside,1.290172,103.838973
369,The Pack Protein & Salad Bar - Aperia Mall,1.3098163,103.864049375
370,The Tipsy Tavern - Maxwell Chambers,1.277203,103.846274
371,The Shanghai Meatball Co. @ Cloud Sultan - Mohamed Sultan Road,1.29334,103.84157
372,The Tipsy Tavern - Maxwell Chambers,1.277203,103.846274
373,Sedap - The Grill & Burger,1.40196773208768,103.892321631003
374,The Butcher's Wife - Yong Siak View,1.2828053,103.8302269
375,The Old Straits Cafe - Selegie Arts Centre,1.3000669,103.8499123
376,The Super Foodie Paradise - Bendemeer Road,1.31723,103.86321
377,Kanada-Ya - The Paragon,1.303792,103.83538423333333
378,Tarts Of The Moon - GR.iD,1.300097723,103.8494051
379,The Fruits Seller - Yishun Ring Road [Islandwide Delivery],1.4317602,103.82855494825859
380,The Shanghai Meatball Co. @ Cloud Sultan - Mohamed Sultan Road,1.29334,103.84157
381,The Butcher's Wife - Yong Siak View,1.2828053,103.8302269
382,The Super Foodie Paradise - Bendemeer Road,1.31723,103.86321
383,Kanada-Ya - The Paragon,1.303792,103.83538423333333
384,Norwegian Salmon Pte. Ltd. - The Quayside🏍,1.2902295,103.8389111
385,Cafe Coco - Gardens By The Bay,1.2816380199876976,103.86361319995329
386,The 1872 Clipper Tea Co. - ION Orchard,1.30343057459372,103.831941598397
387,Kantan By The Sib's - Golden Mile Food Centre,1.30314,103.86388
388,The Dempsey Project - Dempsey Road,1.3037899981593566,103.80997785515194
389,The Padang Creamery - Peace Centre,1.30162038778031,103.849376010399
390,The Rebel Company Cafe & Bar - Serangoon Gardens,1.3650943,103.866183333333
391,Chutney Mary - Gardens By The Bay,1.2811578,103.86430075
392,Honeymill - The Paragon,1.30339845,103.8355919
393,Original Taste Foods - The Bencoolen,1.301999,103.853241
394,Xing Hua Restaurant - The Bencoolen,1.3020656,103.85353776583712
395,Mart One Supermarket - The Plaza,1.29943324557851,103.860708654389
396,Chutney Mary - Gardens By The Bay,1.2811578,103.86430075
397,Mart One Supermarket - The Plaza,1.29943324557851,103.860708654389
398,The Community Coffee Bar - Far East Plaza ,1.3079547255954824,103.83405147756933
399,Honeymill - The Paragon,1.30339845,103.8355919
400,Original Taste Foods - The Bencoolen,1.301999,103.853241
401,HAO megamart - The Grandstand,1.3387378455272767,103.7932884857654
402,Cafe F.M.L (Cafe For.My.Love) - The Plaza,1.2995031,103.86083536774926
403,EZ Go Mart - The Plaza,1.300165415,103.8604915
404,The Super Foodie Paradise Express - Bendemeer Road,1.31723,103.86321
405,Glow at SuperNature - Forum The Shopping Mall,1.3060713928571428,103.82870222623546
406,26@Marina Bar & Bistro - Gardens By The Bay,1.281505,103.863622
407,The Public Izakaya - 100AM,1.2745892333333333,103.843848
408,The Mad Sailors - British Kitchen - Haji Lane,1.30070881343893,103.859159321289
409,The Cake Shop - City Square Mall,1.311211163,103.8561304
410,The Public Izakaya - 100AM,1.2745892333333333,103.843848
411,Gather The Misfits - Rangoon Road,1.3177669,103.8524482
412,Orient Express Cafe - Gardens By The Bay,1.28183170926415,103.865682618385
413,The Dempsey Cookhouse & Bar - Dempsey Road,1.305834,103.810333
414,House Of Sticks 友情客串 - The Plaza,1.29943324557851,103.860708654389
415,The Fortune Cookie - Kampong Glam Conservation Area,1.3013067680041388,103.85990399517027
416,The Secret Garden by Zeekri - Kampong Glam Conservation Area,1.30128,103.85962
417,At The Myo - Everton Park,1.2768737,103.8400891
418,The Secret Garden by Zeekri - Kampong Glam Conservation Area,1.30128,103.85962
419,tcc - The Connoisseur Concerto - Shaw House,1.30562876,103.83177859664308
420,The Fat Mammoth - Jalan Besar,1.30477,103.8549
421,Priority Panini by The Priority Club - CT Hub 2,1.31148920302878,103.862391515127
422,The Refinery - King George's Avenue,1.3106186205213004,103.8622591
423,Thefoodsteps - Bukit Merah View Market [Stall 55],1.2854696,103.8222921
424,The Cavern - Geylang Road,1.3119370707346405,103.87662275722752
425,The Cavern - Geylang Road,1.3119370707346405,103.87662275722752
426,The Fabulous Baker Boy - Aliwal Arts Center,1.302588,103.861078
427,INDIAN EXPRESS A Brand of The Song Of India - Race Course Road,1.3080099557322018,103.85078057067575
428,Nayana KPop Cafe - Poiz - The Poiz Centre,1.3318439499999999,103.8687272
429,Priority Pizza by The Priority Club - Great World City,1.2936524251656305,103.83192929667868
430,The Beast - Jalan Klapa,1.3043341465214575,103.85970382287961
431,Nam Kee Pau - The Centrepoint,1.301222,103.83986209999999
432,Nam Kee Pau - The Centrepoint,1.301222,103.83986209999999
433,The Nasi Padang By Butterscotch - Sin Ming Ville,1.35693060062937,103.838836719441
434,Bottles & Bottles - The Centrepoint,1.3016397,103.8398296
435,The Gyu Bar - Stevens Road,1.313782,103.8282032
436,The Homecare Shop - Axxel Innovation Centre [Islandwide Delivery],1.3243919533539241,103.87740405026199
437,The Humble Pie & The Ugly Cake Shop - Wheelock Place,1.30434908763213,103.830354415344
438,The Humble Pie & The Ugly Cake Shop - Wheelock Place,1.30434908763213,103.830354415344
439,The 1887 Bar (Spirits & Liquor) - Sims (GrabMart Now)🌟,1.3187185604451912,103.8768443375941
440,The Homecare Shop - Axxel Innovation Centre [Islandwide Delivery],1.3243919533539241,103.87740405026199
441,The Pup's Boutique - Silat Avenue,1.27722,103.83106
442,VitaKids - Forum The Shopping Mall,1.306116319047619,103.8286529
443,The Showroom - Crawford Lane,1.305255,103.862704
444,Napolizz Pizza - The Grandstand,1.3377388131701309,103.79354000150127
445,Yellow Pot Little India - The Vagabond Club,1.30689059723955,103.858401642705
446,Yellow Pot Little India - The Vagabond Club,1.30689059723955,103.858401642705
447,Wok The Wok - Rangoon Road,1.313808,103.854076
448,The Handburger - Kallang Wave Mall,1.303248,103.872937
449,The Living Well - Tan Tock Seng Hospital,1.321886,103.846277
450,La Takorea Korean-Mexican Cuisine - The Grandstand #01-20/21/22,1.338577,103.793406
451,GrateFood - The Paragon #04-48,1.30395525,103.8363077
452,The King's Kebab - Bendemeer Road,1.31723,103.86321
453,The King's Kebab - Bendemeer Road,1.31723,103.86321
454,The Keto Burrata Bowl Co™ - Bendemeer Road,1.31723,103.86321
455,Crystal Jade Golden Palace - The Paragon,1.3042617424949046,103.83590531027563
456,The Cuban Sandwich Bro's Express - Bendemeer Road,1.31723,103.86321
457,The Happy Bounty - River Valley Road,1.29535,103.829952
458,The Famous Kebab Bazar - Entrepreneur Business Centre 🏍,1.33770639220826,103.902647304201
459,See's Candies - Forum The Shopping Mall,1.3062791066666666,103.8284133
460,The Skewer Bar - Havelock Road,1.2894,103.82775
461,The Good Boys - The Citron,1.3125674,103.85720544285715
462,See's Candies - Forum The Shopping Mall,1.3062791066666666,103.8284133
463,The Plattering Co. - Cavan Road,1.31086,103.86163
464,Yan Ting - The St Regis Singapore,1.30575,103.826048
465,The King's Kebab Express - Bendemeer Road,1.31723,103.86321
466,Brasserie Les Saveurs - The St Regis Singapore,1.3056725692307694,103.82604692
467,The Veg Union - Upper Boon Keng Road,1.314754,103.871677
468,The Fourty Thieves - CT Hub 2,1.311625954189478,103.86323629142055
469,Mezza 9 The Shop - Grand Hyatt Singapore,1.3065485,103.8329351
470,Tanamera Coffee - The Metropolis,1.3059703304056267,103.79162746700399
471,Elixr Inc Kombucha - The Orchard Food Market,1.3076393605066599,103.8294444645346
472,Power Pops - Smart City Kitchen @ The Orchard Food Market,1.30736670587372,103.829339138277
473,The Palms - Singapore Swimming Club,1.297662,103.880939
474,Elixr Inc Kombucha - The Orchard Food Market,1.3076393605066599,103.8294444645346
475,The Palms - Singapore Swimming Club,1.297662,103.880939
476,The Orchard Cafe - Orchard Hotel,1.3080089,103.8281302
477,Fry The Rice - Goldhill Shopping Centre,1.31811,103.84381
478,The Old Novena Kitchen (TONK) - Goldhill Shopping Centre,1.3182100980343423,103.84381570000001
479,Bob The Burger Builder Express - Bendemeer Road,1.31723,103.86321
480,The Keto Burrata Bowl Co™ Express - Bendemeer Road,1.31723,103.86321
481,The Peppy Curator - Bukit Merah Central,1.28318621329484,103.816798057051
482,The Liquor Shop - Geylang Bahru,1.31823,103.87063
483,The Halia - Cluny Road Ginger Garden,1.3112645795731002,103.81504245
484,The Pantry - Dempsey Road,1.30534131545695,103.8112572
485,The Durian Prince - Aljunied Ave 2 [Islandwide Delivery],1.32084189999594,103.887236198658
486,The Orange Lantern - Aljunied Industrial Estate - Catering,1.321309,103.889973
487,The Fine Diner - Wintech Centre,1.3263,103.894094
488,The Fine Diner - Wintech Centre,1.3263,103.894094
489,The Alchemist Alcohol - Anchorvale Court🏍,1.38775949638693,103.889481210139
490,The Manhattan Fish Market - Causeway Point,1.4358798422182417,103.78631490469081
491,The Meatery - Sunset Way [Islandwide Delivery],1.323462,103.767902
492,Aww The Butcher - Jalan Malu-Malu (Next Day Delivery)🏍,1.443360231,103.8256175
493,The Meat Club - Chin Bee Ave (Next Day Delivery)🏍,1.334043,103.7142267
494,Vicky's & The Coffee Shack - Bukit TImah Plaza,1.3387837887285547,103.77878862877488
495,Aww The Butcher - Jalan Malu-Malu (Next Day Delivery)🏍,1.443360231,103.8256175
496,The Meat Club - Chin Bee Ave (Next Day Delivery)🏍,1.334043,103.7142267
497,Saap Saap Thai and Kaffe & Toast - Citylink,1.293114,103.853376
498,Twelve Cupcakes - One Raffles Place,1.2840524,103.8511598
499,Old Tea Hut - One Raffles Place,1.2843468846153845,103.8512387
500,TP Tea - Suntec City,1.2935666,103.8569231
501,Bali Thai - Suntec City Mall,1.2944095,103.85802657826088
502,Coucou Hotpot x Tea Mi Tea - Suntec City Mall,1.295349,103.858802
503,Thunder Tree - Raffles Specialist Centre,1.3012549,103.8567432
504,Nagara Thai Gold - City Square Mall,1.3115281,103.8569677
505,East Ocean Teochew Restaurant - Ngee Ann City,1.3024825263157895,103.83461796
506,Taste Of Thailand - Midview City,1.3577397,103.8336842
507,Paradise Teochew - Ngee Ann City,1.30257,103.834567
508,ahan Thai by XJG - City Gate,1.302491,103.862606
509,Dookki Korean Tteokbokki Buffet - Suntec City Mall,1.294952,103.859432
510,Bali Thai - Suntec City Mall,1.2944095,103.85802657826088
511,R&B Tea - Great World City,1.29378,103.831785
512,Thunder Tree - Raffles Specialist Centre,1.3012549,103.8567432
513,Coucou Hotpot x Tea Mi Tea - Suntec City Mall,1.295349,103.858802
514,Nagara Thai Gold - City Square Mall,1.3115281,103.8569677
515,Roman Tei - Great World City,1.2935864454082804,103.8318104635851
516,East Ocean Teochew Restaurant - Ngee Ann City,1.3024825263157895,103.83461796
517,Taste Of Thailand - Midview City,1.3577397,103.8336842
518,Roman Tei - Great World City,1.2935864454082804,103.8318104635851
519,East Ocean Teochew Restaurant - Ngee Ann City,1.3024825263157895,103.83461796
520,Taste Of Thailand - Midview City,1.3577397,103.8336842
521,Paradise Teochew - Ngee Ann City,1.30257,103.834567
522,ahan Thai by XJG - City Gate,1.302491,103.862606
523,Dookki Korean Tteokbokki Buffet - Suntec City Mall,1.294952,103.859432
524,Real Thai - Changi  City Point,1.334345,103.962107
525,Zamas River Valley Restaurant - River Valley Road,1.29512472,103.8292538
